iso_3_code,countryname,who_region,year,vaccinecode,vaccine_description,schedulerounds,targetpop,targetpop_description,geoarea,ageadministered,sourcecomment
JAM,Jamaica,AMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y4,Persons with Sickle Cell Disease
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,B_ADO_W,General/routine,NATIONAL,Y11-Y12,Routine
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,RISKGROUPS,Risk group(s),NATIONAL,+Y10,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,>M12,Travellers to endemic countries
JOR,Jordan,EMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,B,Travellers to endemic countries
JOR,Jordan,EMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,M3,Travellers to endemic countries
JOR,Jordan,EMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,TRAVELLERS,General/routine,NATIONAL,M4,Travellers to endemic countries
JOR,Jordan,EMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,TRAVELLERS,General/routine,NATIONAL,M5,Travellers to endemic countries
JOR,Jordan,EMRO,2023,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,Travellers to endemic countries
JOR,Jordan,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,B_2YL_W,General/routine,NATIONAL,Y15,Travellers to endemic countries
JOR,Jordan,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,B_2YL_W,General/routine,NATIONAL,+M6,Travellers to endemic countries
JOR,Jordan,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,B_2YL_W,General/routine,NATIONAL,+M1,Travellers to endemic countries
JOR,Jordan,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M1,Healthcare workers before clinical work
JOR,Jordan,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6,Healthcare workers before clinical work
JOR,Jordan,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,Healthcare workers before clinical work
JOR,Jordan,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
JOR,Jordan,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,>Y18,Health and care workers
JOR,Jordan,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,>Y18,pregnant women
JOR,Jordan,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>Y18,"Adults with chronic conditions, residents living in long-term care facilities"
JOR,Jordan,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,>=M6,"Adults with chronic conditions, residents living in long-term care facilities"
JOR,Jordan,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,>=M6,"Adults with chronic conditions, residents living in long-term care facilities"
JOR,Jordan,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=M6,Children with chronic conditions
JOR,Jordan,EMRO,2023,MEASLES,Measles vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M9,Children with chronic conditions
JOR,Jordan,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,General/routine,NATIONAL,M12,Children with chronic conditions
JOR,Jordan,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,General/routine,NATIONAL,M18,Children with chronic conditions
JOR,Jordan,EMRO,2023,OPV,OPV (Oral polio vaccine),1.0,RISKGROUPS,General/routine,NATIONAL,M4,Children with chronic conditions
JOR,Jordan,EMRO,2023,OPV,OPV (Oral polio vaccine),2.0,RISKGROUPS,General/routine,NATIONAL,M5,Children with chronic conditions
JOR,Jordan,EMRO,2023,OPV,OPV (Oral polio vaccine),3.0,RISKGROUPS,General/routine,NATIONAL,M9,Children with chronic conditions
JOR,Jordan,EMRO,2023,OPV,OPV (Oral polio vaccine),4.0,RISKGROUPS,General/routine,NATIONAL,M18,Children with chronic conditions
JOR,Jordan,EMRO,2023,OPV,OPV (Oral polio vaccine),5.0,RISKGROUPS,General/routine,NATIONAL,Y6,Children with chronic conditions
JOR,Jordan,EMRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M3,Children with chronic conditions
JOR,Jordan,EMRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,M4,Children with chronic conditions
JOR,Jordan,EMRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,RISKGROUPS,General/routine,NATIONAL,M5,Children with chronic conditions
JOR,Jordan,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,B_CHILD_W,General/routine,NATIONAL,Y6,Children with chronic conditions
JOR,Jordan,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,B_ADO_F,General/routine,NATIONAL,Y16,Children with chronic conditions
JOR,Jordan,EMRO,2023,TT,TT (Tetanus toxoid) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,pregnant women
JOR,Jordan,EMRO,2023,TT,TT (Tetanus toxoid) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,pregnant women
JOR,Jordan,EMRO,2023,TT,TT (Tetanus toxoid) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,pregnant women
JOR,Jordan,EMRO,2023,TT,TT (Tetanus toxoid) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,pregnant women
JOR,Jordan,EMRO,2023,TT,TT (Tetanus toxoid) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,pregnant women
JOR,Jordan,EMRO,2023,VITAMINA,Vitamin A supplements,1.0,PW,General/routine,NATIONAL,M9,pregnant women
JOR,Jordan,EMRO,2023,VITAMINA,Vitamin A supplements,2.0,PW,General/routine,NATIONAL,M18,pregnant women
JPN,Japan,WPRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,PW,General/routine,NATIONAL,Y1,between M5-M8
JPN,Japan,WPRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,PW,General/routine,NATIONAL,Y11,between M5-M8
JPN,Japan,WPRO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,1.0,PW,General/routine,NATIONAL,M3,between M5-M8
JPN,Japan,WPRO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,2.0,PW,General/routine,NATIONAL,M4.5,between M5-M8
JPN,Japan,WPRO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,3.0,PW,General/routine,NATIONAL,M6,between M5-M8
JPN,Japan,WPRO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,between M5-M8
JPN,Japan,WPRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,B_2YL_W,General/routine,NATIONAL,M2,between M5-M8
JPN,Japan,WPRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,B_2YL_W,General/routine,NATIONAL,M3,between M5-M8
JPN,Japan,WPRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,B_2YL_W,General/routine,NATIONAL,M7,between M5-M8
JPN,Japan,WPRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,B_2YL_W,General/routine,NATIONAL,M2,between M5-M8
JPN,Japan,WPRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,B_2YL_W,General/routine,NATIONAL,M3,between M5-M8
JPN,Japan,WPRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,B_2YL_W,General/routine,NATIONAL,M4,between M5-M8
JPN,Japan,WPRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,Y1,between M5-M8
JPN,Japan,WPRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y13,between M5-M8
JPN,Japan,WPRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,Y13,between M5-M8
JPN,Japan,WPRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,3.0,FEMALE,HPV for females only,NATIONAL,Y13,between M5-M8
JPN,Japan,WPRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y13,between M5-M8
JPN,Japan,WPRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,Y13,between M5-M8
JPN,Japan,WPRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,3.0,FEMALE,HPV for females only,NATIONAL,Y13,between M5-M8
JPN,Japan,WPRO,2023,JE_INACTD,JE-Inact (Japanese Encephalitis inactivated) vaccine,1.0,FEMALE,General/routine,NATIONAL,M36,between M5-M8
JPN,Japan,WPRO,2023,JE_INACTD,JE-Inact (Japanese Encephalitis inactivated) vaccine,2.0,FEMALE,General/routine,NATIONAL,M37,between M5-M8
JPN,Japan,WPRO,2023,JE_INACTD,JE-Inact (Japanese Encephalitis inactivated) vaccine,3.0,FEMALE,General/routine,NATIONAL,Y4,between M5-M8
JPN,Japan,WPRO,2023,JE_INACTD,JE-Inact (Japanese Encephalitis inactivated) vaccine,4.0,FEMALE,General/routine,NATIONAL,Y9,between M5-M8
JPN,Japan,WPRO,2023,MR,MR (Measles and rubella) vaccine,1.0,FEMALE,General/routine,NATIONAL,Y1,between M5-M8
JPN,Japan,WPRO,2023,MR,MR (Measles and rubella) vaccine,2.0,FEMALE,General/routine,NATIONAL,Y5,between M5-M8
JPN,Japan,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,FEMALE,General/routine,NATIONAL,M2,between M5-M8
JPN,Japan,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,FEMALE,General/routine,NATIONAL,M3,between M5-M8
JPN,Japan,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,FEMALE,General/routine,NATIONAL,M4,between M5-M8
JPN,Japan,WPRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,4.0,FEMALE,General/routine,NATIONAL,Y1,between M5-M8
JPN,Japan,WPRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,Y65,between M5-M8
JPN,Japan,WPRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,ADULTS,General/routine,NATIONAL,M2,between M5-M8
JPN,Japan,WPRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,ADULTS,General/routine,NATIONAL,M3,between M5-M8
JPN,Japan,WPRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,ADULTS,General/routine,NATIONAL,M2,between M5-M8
JPN,Japan,WPRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,ADULTS,General/routine,NATIONAL,M3,between M5-M8
JPN,Japan,WPRO,2023,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,ADULTS,General/routine,NATIONAL,M4,between M5-M8
JPN,Japan,WPRO,2023,VARICELLA,Varicella vaccine,1.0,ADULTS,General/routine,NATIONAL,M12,between M5-M8
JPN,Japan,WPRO,2023,VARICELLA,Varicella vaccine,2.0,ADULTS,General/routine,NATIONAL,M18,between M5-M8
KAZ,Kazakhstan,EURO,2023,ANTHRAX,Anthrax vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M18,в стационарно неблагополучных пунктах и группа риска по профдеятельности
KAZ,Kazakhstan,EURO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,B,в стационарно неблагополучных пунктах и группа риска по профдеятельности
KAZ,Kazakhstan,EURO,2023,DTAP,DTaP (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y6,в стационарно неблагополучных пунктах и группа риска по профдеятельности
KAZ,Kazakhstan,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,B_CHILD_W,General/routine,NATIONAL,M2,в стационарно неблагополучных пунктах и группа риска по профдеятельности
KAZ,Kazakhstan,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,B_CHILD_W,General/routine,NATIONAL,M4,в стационарно неблагополучных пунктах и группа риска по профдеятельности
KAZ,Kazakhstan,EURO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2.0,B_CHILD_W,General/routine,NATIONAL,M3,в стационарно неблагополучных пунктах и группа риска по профдеятельности
KAZ,Kazakhstan,EURO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,в стационарно неблагополучных пунктах и группа риска по профдеятельности
KAZ,Kazakhstan,EURO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,B_2YL_W,General/routine,NATIONAL,Y2,в стационарно неблагополучных пунктах и группа риска по профдеятельности
KAZ,Kazakhstan,EURO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,B_2YL_W,General/routine,NATIONAL,Y2.5,в стационарно неблагополучных пунктах и группа риска по профдеятельности
KAZ,Kazakhstan,EURO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,Y2.5,"непривитые медработники, контактные в очагах"
KAZ,Kazakhstan,EURO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y2.5,"непривитые медработники, контактные в очагах"
KAZ,Kazakhstan,EURO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,B,"непривитые медработники, контактные в очагах"
KAZ,Kazakhstan,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
KAZ,Kazakhstan,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,>Y18,Health and care workers
KAZ,Kazakhstan,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,>Y18,Pregnant women
KAZ,Kazakhstan,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>Y18,"Adults with chronic conditions, residents living in long-term care facilities"
KAZ,Kazakhstan,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,>=M6,"Adults with chronic conditions, residents living in long-term care facilities"
KAZ,Kazakhstan,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,>=M6,"Adults with chronic conditions, residents living in long-term care facilities"
KAZ,Kazakhstan,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=M6,Children with chronic conditions
KAZ,Kazakhstan,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,General/routine,NATIONAL,Y1,Children with chronic conditions
KAZ,Kazakhstan,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,General/routine,NATIONAL,Y6,Children with chronic conditions
KAZ,Kazakhstan,EURO,2023,OPV,OPV (Oral polio vaccine),1.0,RISKGROUPS,General/routine,NATIONAL,Y1,Children with chronic conditions
KAZ,Kazakhstan,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M2,Children with chronic conditions
KAZ,Kazakhstan,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,M4,Children with chronic conditions
KAZ,Kazakhstan,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,General/routine,NATIONAL,M12,Children with chronic conditions
KAZ,Kazakhstan,EURO,2023,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M12,по клиническим показаниям
KAZ,Kazakhstan,EURO,2023,TBE_PEDIATRIC,Pediatric TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,General/routine,SUBNATIONAL,M12,жители эндемичных территорий
KAZ,Kazakhstan,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y26,жители эндемичных территорий
KAZ,Kazakhstan,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,Y36,жители эндемичных территорий
KAZ,Kazakhstan,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,Y46,жители эндемичных территорий
KAZ,Kazakhstan,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,Y56,жители эндемичных территорий
KAZ,Kazakhstan,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,Y66,жители эндемичных территорий
KAZ,Kazakhstan,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,B_ADO_F,General/routine,NATIONAL,Y16,жители эндемичных территорий
KAZ,Kazakhstan,EURO,2023,TULAREMIA,Tularemia vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,Y16,в природных очагах туляремии
KAZ,Kazakhstan,EURO,2023,TYPHOID_PS,Typhoid polysaccharide vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y16,группы риска по роду профессинальной деятельности
KEN,Kenya,AFRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,B,группы риска по роду профессинальной деятельности
KEN,Kenya,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,W6,группы риска по роду профессинальной деятельности
KEN,Kenya,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,W10,группы риска по роду профессинальной деятельности
KEN,Kenya,AFRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,RISKGROUPS,General/routine,NATIONAL,W14,группы риска по роду профессинальной деятельности
KEN,Kenya,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y10-Y14,from October 2019; females
KEN,Kenya,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,from October 2019; females
KEN,Kenya,AFRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
KEN,Kenya,AFRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,>Y18,Health and care workers
KEN,Kenya,AFRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,>Y18,Pregnant women
KEN,Kenya,AFRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>Y18,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
KEN,Kenya,AFRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,>=M6,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
KEN,Kenya,AFRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,>=M6,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
KEN,Kenya,AFRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=M6,Children with chronic conditions
KEN,Kenya,AFRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,RISKGROUPS,General/routine,NATIONAL,W14,Children with chronic conditions
KEN,Kenya,AFRO,2023,MR,MR (Measles and rubella) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M9,Children with chronic conditions
KEN,Kenya,AFRO,2023,MR,MR (Measles and rubella) vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,M18,Children with chronic conditions
KEN,Kenya,AFRO,2023,OPV,OPV (Oral polio vaccine),1.0,RISKGROUPS,General/routine,NATIONAL,B,Children with chronic conditions
KEN,Kenya,AFRO,2023,OPV,OPV (Oral polio vaccine),2.0,RISKGROUPS,General/routine,NATIONAL,W6,Children with chronic conditions
KEN,Kenya,AFRO,2023,OPV,OPV (Oral polio vaccine),3.0,RISKGROUPS,General/routine,NATIONAL,W10,Children with chronic conditions
KEN,Kenya,AFRO,2023,OPV,OPV (Oral polio vaccine),4.0,RISKGROUPS,General/routine,NATIONAL,W14,Children with chronic conditions
KEN,Kenya,AFRO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,W6,Children with chronic conditions
KEN,Kenya,AFRO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,W10,Children with chronic conditions
KEN,Kenya,AFRO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,3.0,RISKGROUPS,General/routine,NATIONAL,W14,Children with chronic conditions
KEN,Kenya,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,W6,Children with chronic conditions
KEN,Kenya,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,W10,Children with chronic conditions
KEN,Kenya,AFRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,3.0,RISKGROUPS,General/routine,NATIONAL,W14,Children with chronic conditions
KEN,Kenya,AFRO,2023,RTS_S,Malaria vaccine,1.0,RISKGROUPS,General/routine,SUBNATIONAL,M6,pilot targeting areas with high prevalence of malaria under the malaria vaccine implementation programme
KEN,Kenya,AFRO,2023,RTS_S,Malaria vaccine,2.0,RISKGROUPS,General/routine,SUBNATIONAL,M7,pilot targeting areas with high prevalence of malaria under the malaria vaccine implementation programme
KEN,Kenya,AFRO,2023,RTS_S,Malaria vaccine,3.0,RISKGROUPS,General/routine,SUBNATIONAL,M9,pilot targeting areas with high prevalence of malaria under the malaria vaccine implementation programme
KEN,Kenya,AFRO,2023,RTS_S,Malaria vaccine,4.0,RISKGROUPS,General/routine,SUBNATIONAL,M24,pilot targeting areas with high prevalence of malaria under the malaria vaccine implementation programme
KEN,Kenya,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,Pregnant women
KEN,Kenya,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,Pregnant women
KEN,Kenya,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,Pregnant women
KEN,Kenya,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,Pregnant women
KEN,Kenya,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,Pregnant women
KEN,Kenya,AFRO,2023,VITAMINA,Vitamin A supplements,1.0,PW,General/routine,NATIONAL,M6,Pregnant women
